Number,Legs,Wings,Gender,Length,Height,Weight,Environment,Classification
10029,4,2,Female,260,168,1462.5,volcanoes,Drake
10030,4,0,Male,640,66,3600.0,air,Serpent
10031,0,0,Male,1100,54,6187.5,cave,Wyrm
10032,4,2,Male,858,94,4826.25,air,Flying Serpent
10033,4,0,Male,655,78,3684.375,water,Serpent
10034,2,2,Male,203,147,1141.875,volcanoes,Drake
10035,4,2,Male,206,143,1158.75,volcanoes,Drake
10036,4,4,Male,407,314,2289.375,volcanoes,Dragon
10037,4,2,Female,1090,67,6131.25,air,Flying Serpent
10038,0,0,Male,1175,55,6609.375,swamp,Wyrm
10039,4,6,Male,592,242,3330.0,volcanoes,Dragon
10040,2,2,Male,215,140,1209.375,air,Drake
10041,2,2,Female,227,157,1276.875,cave,Drake
10042,2,2,Female,246,164,1383.75,volcanoes,Drake
10043,4,2,Male,786,90,4421.25,air,Flying Serpent
10044,4,0,Female,755,72,4246.875,air,Serpent
10045,0,0,Male,1188,53,6682.5,swamp,Wyrm
10046,2,4,Female,327,267,1839.375,volcanoes,Wyvern
10047,2,2,Male,189,136,1063.125,volcanoes,Drake
10048,2,4,Male,378,130,2126.25,volcanoes,Wyvern
10049,0,0,Female,1303,42,7329.375,cave,Wyrm
10050,4,0,Male,753,73,4235.625,water,Serpent
10051,4,0,Male,764,65,4297.5,water,Serpent
10052,2,4,Male,224,206,1260.0,volcanoes,Wyvern
10053,0,0,Female,1341,49,7543.125,cave,Wyrm
10054,4,0,Male,834,78,4691.25,air,Serpent
10055,4,2,Male,922,99,5186.25,air,Flying Serpent
10056,4,2,Female,999,65,5619.375,air,Flying Serpent
10057,4,2,Female,710,73,3993.75,air,Flying Serpent
10058,4,4,Male,482,488,2711.25,volcanoes,Dragon
10059,0,0,Male,1161,47,6530.625,cave,Wyrm
10060,0,0,Female,1009,48,5675.625,swamp,Wyrm
10061,4,2,Female,505,495,2840.625,mountain,Dragon
10062,4,4,Female,634,265,3566.25,cave,Dragon
10063,4,0,Male,707,72,3976.875,water,Serpent
10064,4,0,Male,979,76,5506.875,air,Serpent
10065,4,0,Male,745,66,4190.625,water,Serpent
10066,2,4,Female,437,247,2458.125,volcanoes,Wyvern
10067,4,6,Male,571,574,3211.875,volcanoes,Dragon
10068,4,2,Female,836,77,4702.5,air,Flying Serpent
10069,0,0,Female,1251,43,7036.875,swamp,Wyrm
10070,0,0,Female,1022,48,5748.75,cave,Wyrm
10071,2,4,Female,411,252,2311.875,volcanoes,Wyvern
10072,2,4,Male,309,191,1738.125,volcanoes,Wyvern
10073,4,6,Female,739,532,4156.875,mountain,Dragon
10074,4,2,Male,673,76,3785.625,air,Flying Serpent
10075,4,2,Female,237,125,1333.125,desert,Drake
10076,4,0,Male,759,65,4269.375,water,Serpent
10077,2,2,Female,591,194,3324.375,volcanoes,Wyvern
10078,4,0,Male,793,65,4460.625,air,Serpent
10079,4,0,Male,719,70,4044.375,water,Serpent
10080,2,4,Female,331,283,1861.875,volcanoes,Wyvern
10081,4,0,Male,861,66,4843.125,air,Serpent
10082,4,2,Female,222,123,1248.75,volcanoes,Drake
10083,2,4,Female,512,233,2880.0,volcanoes,Wyvern
10084,2,4,Female,588,283,3307.5,volcanoes,Wyvern
10085,4,2,Male,198,121,1113.75,mountain,Drake
10086,4,4,Female,636,512,3577.5,mountain,Dragon
10087,4,0,Male,982,66,5523.75,air,Serpent
10088,4,2,Male,911,77,5124.375,air,Flying Serpent
10089,4,6,Female,787,524,4426.875,cave,Dragon
10090,2,2,Male,194,115,1091.25,desert,Drake
10091,0,0,Male,1096,48,6165.0,swamp,Wyrm
10092,0,0,Female,1261,45,7093.125,cave,Wyrm
10093,2,2,Male,293,209,1648.125,volcanoes,Wyvern
10094,4,0,Male,653,74,3673.125,water,Serpent
10095,4,4,Male,507,214,2851.875,cave,Dragon
10096,4,6,Male,536,560,3015.0,volcanoes,Dragon
10097,2,4,Female,575,150,3234.375,volcanoes,Wyvern
10098,4,6,Female,542,539,3048.75,volcanoes,Dragon
10099,2,2,Female,429,265,2413.125,volcanoes,Wyvern
10100,0,0,Female,1121,48,6305.625,cave,Wyrm
10101,4,0,Male,1002,72,5636.25,water,Serpent
10102,4,2,Male,460,411,2587.5,volcanoes,Dragon
10103,4,2,Male,883,77,4966.875,air,Flying Serpent
10104,0,0,Male,1230,45,6918.75,cave,Wyrm
10105,2,4,Female,450,266,2531.25,volcanoes,Wyvern
10106,0,0,Male,1056,54,5940.0,cave,Wyrm
10107,4,2,Female,732,77,4117.5,air,Flying Serpent
10108,4,2,Male,770,83,4331.25,air,Flying Serpent
10109,4,2,Female,740,428,4162.5,volcanoes,Dragon
10110,4,2,Male,807,78,4539.375,air,Flying Serpent
10111,2,4,Female,521,216,2930.625,volcanoes,Wyvern
10112,4,2,Female,964,66,5422.5,air,Flying Serpent
10113,4,2,Female,928,69,5220.0,air,Flying Serpent
10114,2,2,Female,222,142,1248.75,cave,Drake
10115,4,4,Female,527,373,2964.375,mountain,Dragon
10116,2,4,Male,417,136,2345.625,volcanoes,Wyvern
10117,4,6,Male,412,325,2317.5,mountain,Dragon
10118,4,2,Male,606,447,3408.75,cave,Dragon
10119,2,2,Male,175,133,984.375,volcanoes,Drake
10120,4,2,Female,868,73,4882.5,air,Flying Serpent
10121,0,0,Male,896,64,5040.0,cave,Wyrm
10122,2,2,Female,329,236,1850.625,volcanoes,Wyvern
10123,4,2,Male,178,106,1001.25,cave,Drake
10124,4,4,Male,534,380,3003.75,volcanoes,Dragon
10125,4,2,Female,656,448,3690.0,volcanoes,Dragon
10126,4,2,Female,1071,77,6024.375,air,Flying Serpent
10127,4,6,Male,487,207,2739.375,mountain,Dragon
10128,4,2,Male,783,92,4404.375,air,Flying Serpent
10129,4,4,Male,439,428,2469.375,cave,Dragon
10130,2,4,Male,257,168,1445.625,volcanoes,Wyvern
10131,4,4,Female,821,392,4618.125,cave,Dragon
10132,4,0,Male,1022,75,5748.75,air,Serpent
10133,0,0,Male,888,50,4995.0,cave,Wyrm
10134,4,0,Female,869,69,4888.125,water,Serpent
10135,4,6,Female,558,497,3138.75,mountain,Dragon
10136,0,0,Female,1041,49,5855.625,cave,Wyrm
10137,2,2,Male,222,165,1248.75,volcanoes,Wyvern
10138,4,6,Female,748,490,4207.5,cave,Dragon
10139,4,4,Male,396,254,2227.5,mountain,Dragon
10140,4,4,Male,448,454,2520.0,cave,Dragon
10141,4,2,Male,205,125,1153.125,air,Drake
10142,2,4,Female,390,205,2193.75,volcanoes,Wyvern
10143,4,4,Male,436,217,2452.5,volcanoes,Dragon
10144,0,0,Female,1280,38,7200.0,swamp,Wyrm
10145,2,2,Male,404,179,2272.5,volcanoes,Wyvern
10146,2,2,Female,240,135,1350.0,air,Drake
10147,4,0,Female,799,50,4494.375,water,Serpent
10148,4,0,Male,821,67,4618.125,air,Serpent
10149,4,6,Female,708,267,3982.5,volcanoes,Dragon
10150,4,4,Female,744,520,4185.0,cave,Dragon
10151,4,6,Female,580,283,3262.5,mountain,Dragon
10152,4,0,Female,1014,73,5703.75,water,Serpent
10153,4,6,Female,574,450,3228.75,volcanoes,Dragon
10154,4,0,Female,742,52,4173.75,air,Serpent
10155,4,0,Female,1039,72,5844.375,water,Serpent
10156,2,2,Female,576,222,3240.0,volcanoes,Wyvern
10157,0,0,Female,1260,45,7087.5,cave,Wyrm
10158,2,2,Female,331,217,1861.875,volcanoes,Wyvern
10159,4,6,Male,578,328,3251.25,cave,Dragon
10160,2,2,Female,509,216,2863.125,volcanoes,Wyvern
10161,4,2,Male,211,143,1186.875,volcanoes,Drake
10162,4,6,Female,756,491,4252.5,volcanoes,Dragon
10163,0,0,Female,1254,39,7053.75,cave,Wyrm
10164,2,2,Female,261,161,1468.125,desert,Drake
10165,2,2,Male,182,116,1023.75,mountain,Drake
10166,4,6,Male,456,375,2565.0,mountain,Dragon
10167,2,2,Female,244,165,1372.5,air,Drake
10168,2,4,Male,416,146,2340.0,volcanoes,Wyvern
10169,0,0,Male,996,52,5602.5,cave,Wyrm
10170,2,2,Male,212,93,1192.5,desert,Drake
10171,4,4,Male,445,311,2503.125,volcanoes,Dragon
10172,0,0,Male,1104,55,6210.0,cave,Wyrm
10173,2,2,Male,313,135,1760.625,volcanoes,Wyvern
10174,2,2,Female,581,271,3268.125,volcanoes,Wyvern
10175,0,0,Male,882,62,4961.25,swamp,Wyrm
10176,4,2,Female,921,67,5180.625,air,Flying Serpent
10177,4,4,Male,443,253,2491.875,cave,Dragon
10178,4,2,Female,242,169,1361.25,desert,Drake
10179,4,2,Female,708,80,3982.5,air,Flying Serpent
10180,4,2,Male,856,95,4815.0,air,Flying Serpent
10181,4,2,Female,533,383,2998.125,mountain,Dragon
10182,4,0,Female,938,69,5276.25,air,Serpent
10183,0,0,Female,1032,36,5805.0,cave,Wyrm
10184,4,6,Male,473,284,2660.625,mountain,Dragon
10185,4,6,Female,665,406,3740.625,volcanoes,Dragon
10186,4,2,Male,193,108,1085.625,cave,Drake
10187,2,4,Male,390,135,2193.75,volcanoes,Wyvern
10188,4,4,Female,774,480,4353.75,cave,Dragon
10189,4,2,Male,671,95,3774.375,air,Flying Serpent
10190,2,4,Female,568,157,3195.0,volcanoes,Wyvern
10191,2,2,Male,210,100,1181.25,air,Drake
10192,0,0,Male,973,63,5473.125,swamp,Wyrm
10193,0,0,Male,937,59,5270.625,cave,Wyrm
10194,0,0,Female,1139,44,6406.875,cave,Wyrm
10195,2,4,Male,271,139,1524.375,volcanoes,Wyvern
10196,4,2,Female,632,495,3555.0,cave,Dragon
10197,4,2,Male,216,91,1215.0,cave,Drake
10198,2,4,Male,331,147,1861.875,volcanoes,Wyvern
10199,4,2,Male,191,117,1074.375,woods,Drake
10200,4,4,Male,450,218,2531.25,volcanoes,Dragon
10201,4,0,Male,763,72,4291.875,water,Serpent
10202,2,4,Female,250,156,1406.25,volcanoes,Wyvern
10203,0,0,Female,1022,47,5748.75,cave,Wyrm
10204,0,0,Male,1229,64,6913.125,swamp,Wyrm
10205,4,2,Male,893,87,5023.125,air,Flying Serpent
10206,4,6,Male,564,360,3172.5,volcanoes,Dragon
10207,0,0,Male,1205,46,6778.125,cave,Wyrm
10208,0,0,Male,1033,64,5810.625,swamp,Wyrm
10209,4,2,Female,232,148,1305.0,volcanoes,Drake
10210,2,4,Male,214,125,1203.75,volcanoes,Wyvern
10211,4,2,Female,668,351,3757.5,mountain,Dragon
10212,4,4,Female,710,291,3993.75,mountain,Dragon
10213,0,0,Female,1302,37,7323.75,cave,Wyrm
10214,0,0,Female,1337,47,7520.625,cave,Wyrm
10215,4,6,Male,494,366,2778.75,volcanoes,Dragon
10216,2,2,Male,412,201,2317.5,volcanoes,Wyvern
10217,4,4,Female,626,331,3521.25,volcanoes,Dragon
10218,2,2,Male,231,140,1299.375,volcanoes,Wyvern
10219,4,4,Female,549,453,3088.125,volcanoes,Dragon
10220,0,0,Female,1262,45,7098.75,swamp,Wyrm
10221,4,2,Male,214,131,1203.75,cave,Drake
10222,4,2,Female,735,425,4134.375,mountain,Dragon
10223,4,2,Male,518,237,2913.75,cave,Dragon
10224,4,6,Female,658,382,3701.25,volcanoes,Dragon
10225,4,6,Male,592,500,3330.0,cave,Dragon
10226,4,6,Male,571,459,3211.875,mountain,Dragon
10227,2,4,Male,398,133,2238.75,volcanoes,Wyvern
10228,2,2,Male,256,137,1440.0,volcanoes,Wyvern
10229,4,0,Female,897,60,5045.625,air,Serpent
10230,4,2,Female,256,172,1440.0,mountain,Drake
10231,0,0,Male,1101,60,6193.125,swamp,Wyrm
10232,4,2,Male,606,95,3408.75,air,Flying Serpent
10233,4,2,Female,839,74,4719.375,air,Flying Serpent
10234,4,6,Female,612,425,3442.5,volcanoes,Dragon
10235,4,6,Male,590,579,3318.75,cave,Dragon
10236,4,2,Female,225,122,1265.625,woods,Drake
10237,4,2,Male,479,457,2694.375,mountain,Dragon
10238,4,2,Male,182,116,1023.75,air,Drake
10239,2,4,Male,301,166,1693.125,volcanoes,Wyvern
10240,4,6,Male,560,334,3150.0,volcanoes,Dragon
10241,4,2,Male,531,526,2986.875,volcanoes,Dragon
10242,4,2,Female,249,135,1400.625,woods,Drake
10243,4,0,Female,1112,55,6255.0,air,Serpent
10244,0,0,Male,903,48,5079.375,swamp,Wyrm
10245,2,2,Female,225,127,1265.625,mountain,Drake
10246,4,2,Female,675,279,3796.875,cave,Dragon
10247,0,0,Female,1280,43,7200.0,swamp,Wyrm
10248,2,4,Female,369,161,2075.625,volcanoes,Wyvern
10249,4,4,Male,537,236,3020.625,volcanoes,Dragon
10250,4,2,Female,676,479,3802.5,volcanoes,Dragon
10251,4,2,Male,197,125,1108.125,air,Drake
10252,2,2,Male,182,148,1023.75,woods,Drake
10253,2,2,Female,253,174,1423.125,woods,Drake
10254,0,0,Male,1043,56,5866.875,swamp,Wyrm
10255,4,0,Male,664,70,3735.0,water,Serpent
10256,4,2,Female,982,75,5523.75,air,Flying Serpent
10257,4,0,Female,764,68,4297.5,water,Serpent
10258,2,2,Female,215,168,1209.375,woods,Drake
10259,2,2,Male,210,137,1181.25,desert,Drake
10260,4,4,Female,755,592,4246.875,cave,Dragon
10261,4,0,Male,681,75,3830.625,water,Serpent
10262,2,2,Female,588,297,3307.5,volcanoes,Wyvern
10263,0,0,Female,1119,35,6294.375,cave,Wyrm
10264,4,2,Female,880,70,4950.0,air,Flying Serpent
10265,4,2,Female,780,558,4387.5,mountain,Dragon
10266,4,0,Male,906,78,5096.25,air,Serpent
10267,2,4,Female,270,189,1518.75,volcanoes,Wyvern
10268,4,2,Female,247,131,1389.375,mountain,Drake
10269,4,2,Male,398,200,2238.75,mountain,Dragon
10270,4,4,Female,527,367,2964.375,cave,Dragon
10271,4,4,Female,615,395,3459.375,cave,Dragon
10272,4,2,Female,596,273,3352.5,mountain,Dragon
10273,2,2,Female,477,160,2683.125,volcanoes,Wyvern
10274,4,2,Male,564,502,3172.5,cave,Dragon
10275,4,2,Female,799,393,4494.375,mountain,Dragon
10276,4,2,Female,544,327,3060.0,volcanoes,Dragon
10277,4,2,Female,567,482,3189.375,cave,Dragon
10278,0,0,Female,967,38,5439.375,cave,Wyrm
10279,4,4,Male,397,512,2233.125,mountain,Dragon
10280,4,0,Male,631,76,3549.375,water,Serpent
10281,4,4,Male,446,486,2508.75,cave,Dragon
10282,4,0,Male,599,77,3369.375,air,Serpent
10283,0,0,Male,1092,48,6142.5,cave,Wyrm
10284,2,4,Female,500,286,2812.5,volcanoes,Wyvern
10285,4,0,Female,1101,60,6193.125,air,Serpent
10286,4,2,Male,520,296,2925.0,cave,Dragon
10287,0,0,Male,910,57,5118.75,swamp,Wyrm
10288,2,2,Female,387,224,2176.875,volcanoes,Wyvern
10289,4,2,Female,264,160,1485.0,volcanoes,Drake
10290,4,0,Female,889,71,5000.625,air,Serpent
10291,4,6,Female,802,379,4511.25,cave,Dragon
10292,4,4,Male,470,215,2643.75,volcanoes,Dragon
10293,2,4,Male,296,145,1665.0,volcanoes,Wyvern
10294,0,0,Female,953,38,5360.625,cave,Wyrm
10295,4,2,Male,211,142,1186.875,desert,Drake
10296,0,0,Female,1158,44,6513.75,swamp,Wyrm
10297,4,4,Female,536,542,3015.0,volcanoes,Dragon
10298,0,0,Female,975,35,5484.375,cave,Wyrm
10299,4,6,Female,504,276,2835.0,cave,Dragon
10300,4,6,Female,632,498,3555.0,cave,Dragon
10301,0,0,Female,1371,43,7711.875,swamp,Wyrm
10302,2,2,Male,262,146,1473.75,volcanoes,Wyvern
10303,0,0,Female,1212,40,6817.5,swamp,Wyrm
10304,4,0,Female,848,65,4770.0,air,Serpent
10305,4,4,Female,674,326,3791.25,mountain,Dragon
10306,2,2,Male,213,96,1198.125,volcanoes,Drake
10307,2,4,Female,448,233,2520.0,volcanoes,Wyvern
10308,0,0,Male,1013,48,5698.125,swamp,Wyrm
10309,4,4,Female,759,579,4269.375,volcanoes,Dragon
10310,2,4,Male,372,127,2092.5,volcanoes,Wyvern
10311,4,6,Female,726,260,4083.75,cave,Dragon
10312,4,2,Male,442,558,2486.25,cave,Dragon
10313,2,4,Female,419,287,2356.875,volcanoes,Wyvern
10314,4,2,Male,186,114,1046.25,volcanoes,Drake
10315,4,2,Male,588,81,3307.5,air,Flying Serpent
10316,2,2,Female,495,228,2784.375,volcanoes,Wyvern
10317,4,0,Female,797,65,4483.125,air,Serpent
10318,4,4,Female,722,474,4061.25,mountain,Dragon
10319,4,0,Female,1033,57,5810.625,air,Serpent
10320,0,0,Female,1287,40,7239.375,cave,Wyrm
10321,2,2,Female,561,217,3155.625,volcanoes,Wyvern
10322,2,4,Male,335,203,1884.375,volcanoes,Wyvern
10323,2,4,Female,575,253,3234.375,volcanoes,Wyvern
10324,2,2,Male,179,112,1006.875,volcanoes,Drake
10325,0,0,Male,889,54,5000.625,cave,Wyrm
10326,4,2,Female,246,124,1383.75,desert,Drake
10327,4,0,Male,791,73,4449.375,air,Serpent
10328,2,2,Female,261,146,1468.125,mountain,Drake
10329,0,0,Female,1197,36,6733.125,cave,Wyrm
10330,4,2,Male,193,109,1085.625,mountain,Drake
10331,0,0,Female,1114,42,6266.25,cave,Wyrm
10332,4,0,Male,797,65,4483.125,water,Serpent
10333,4,2,Male,836,95,4702.5,air,Flying Serpent
10334,2,2,Female,514,168,2891.25,volcanoes,Wyvern
10335,2,2,Female,507,265,2851.875,volcanoes,Wyvern
10336,4,2,Male,555,347,3121.875,cave,Dragon
10337,4,4,Male,488,524,2745.0,mountain,Dragon
10338,4,2,Male,904,99,5085.0,air,Flying Serpent
10339,4,0,Male,975,65,5484.375,water,Serpent
10340,2,4,Female,376,299,2115.0,volcanoes,Wyvern
10341,4,0,Female,1057,62,5945.625,water,Serpent
10342,4,6,Male,562,472,3161.25,mountain,Dragon
10343,4,0,Male,890,67,5006.25,water,Serpent
10344,4,2,Female,1068,75,6007.5,air,Flying Serpent
10345,0,0,Female,1207,37,6789.375,swamp,Wyrm
10346,2,2,Male,420,150,2362.5,volcanoes,Wyvern
10347,4,2,Female,1027,78,5776.875,air,Flying Serpent
10348,0,0,Male,916,46,5152.5,cave,Wyrm
10349,4,6,Male,586,270,3296.25,cave,Dragon
10350,4,4,Male,612,405,3442.5,mountain,Dragon
10351,4,2,Female,800,525,4500.0,cave,Dragon
10352,0,0,Female,1343,37,7554.375,cave,Wyrm
10353,2,2,Female,251,147,1411.875,cave,Drake
10354,4,6,Male,453,245,2548.125,volcanoes,Dragon
10355,4,2,Male,703,93,3954.375,air,Flying Serpent
10356,4,0,Female,946,67,5321.25,water,Serpent
10357,4,0,Female,856,68,4815.0,air,Serpent
10358,0,0,Male,1025,54,5765.625,cave,Wyrm
10359,2,2,Female,286,153,1608.75,volcanoes,Wyvern
10360,4,0,Male,816,67,4590.0,water,Serpent
10361,2,4,Female,435,208,2446.875,volcanoes,Wyvern
10362,0,0,Male,930,60,5231.25,cave,Wyrm
10363,4,6,Male,458,329,2576.25,volcanoes,Dragon
10364,4,4,Male,575,272,3234.375,volcanoes,Dragon
10365,4,6,Male,519,560,2919.375,cave,Dragon
10366,4,2,Male,196,126,1102.5,air,Drake
10367,4,2,Female,833,80,4685.625,air,Flying Serpent
10368,0,0,Male,946,50,5321.25,cave,Wyrm
10369,4,2,Female,249,147,1400.625,air,Drake
10370,4,0,Female,1097,57,6170.625,air,Serpent
10371,2,2,Female,568,283,3195.0,volcanoes,Wyvern
10372,4,2,Male,191,122,1074.375,cave,Drake
10373,2,2,Male,200,115,1125.0,desert,Drake
10374,2,2,Male,206,115,1158.75,cave,Drake
10375,4,0,Male,921,78,5180.625,water,Serpent
10376,4,2,Male,600,77,3375.0,air,Flying Serpent
10377,4,2,Female,873,71,4910.625,air,Flying Serpent
10378,0,0,Female,1051,44,5911.875,swamp,Wyrm
10379,4,2,Female,243,129,1366.875,volcanoes,Drake
10380,4,2,Female,231,151,1299.375,woods,Drake
10381,2,2,Male,223,112,1254.375,volcanoes,Drake
10382,4,2,Female,714,69,4016.25,air,Flying Serpent
10383,0,0,Male,1143,49,6429.375,cave,Wyrm
10384,4,4,Male,514,283,2891.25,mountain,Dragon
10385,4,2,Female,224,152,1260.0,desert,Drake
10386,4,2,Female,242,138,1361.25,cave,Drake
10387,4,2,Female,779,81,4381.875,air,Flying Serpent
10388,4,2,Female,239,119,1344.375,desert,Drake
10389,4,2,Female,812,70,4567.5,air,Flying Serpent
10390,4,2,Female,833,76,4685.625,air,Flying Serpent
10391,4,0,Male,970,79,5456.25,air,Serpent
10392,2,2,Female,262,154,1473.75,cave,Drake
10393,4,2,Male,844,91,4747.5,air,Flying Serpent
10394,4,0,Male,681,66,3830.625,water,Serpent
10395,4,6,Female,508,491,2857.5,cave,Dragon
10396,4,2,Male,602,241,3386.25,mountain,Dragon
10397,4,0,Female,1143,54,6429.375,air,Serpent
10398,4,2,Male,735,82,4134.375,air,Flying Serpent
10399,4,2,Male,191,125,1074.375,cave,Drake
10400,4,2,Male,529,468,2975.625,volcanoes,Dragon
10401,0,0,Female,1363,46,7666.875,swamp,Wyrm
10402,4,2,Male,222,120,1248.75,mountain,Drake
10403,0,0,Female,1340,37,7537.5,cave,Wyrm
10404,4,2,Female,1002,84,5636.25,air,Flying Serpent
10405,4,4,Female,700,404,3937.5,mountain,Dragon
10406,4,6,Female,554,400,3116.25,volcanoes,Dragon
10407,2,2,Female,509,227,2863.125,volcanoes,Wyvern
10408,2,2,Female,285,204,1603.125,volcanoes,Wyvern
10409,4,0,Female,880,74,4950.0,water,Serpent
10410,2,4,Female,403,170,2266.875,volcanoes,Wyvern
10411,4,2,Male,475,200,2671.875,mountain,Dragon
10412,4,2,Female,754,71,4241.25,air,Flying Serpent
10413,4,2,Female,1043,75,5866.875,air,Flying Serpent
10414,4,6,Female,733,399,4123.125,cave,Dragon
10415,4,0,Female,944,58,5310.0,air,Serpent
10416,2,2,Female,228,112,1282.5,volcanoes,Drake
10417,0,0,Female,1228,46,6907.5,cave,Wyrm
10418,2,4,Female,331,262,1861.875,volcanoes,Wyvern
10419,0,0,Male,1234,46,6941.25,swamp,Wyrm
10420,4,2,Female,257,173,1445.625,woods,Drake
10421,4,6,Female,540,261,3037.5,cave,Dragon
10422,2,4,Male,285,218,1603.125,volcanoes,Wyvern
10423,0,0,Female,1321,43,7430.625,swamp,Wyrm
10424,4,2,Male,206,130,1158.75,volcanoes,Drake
10425,4,0,Female,725,64,4078.125,water,Serpent
10426,4,4,Male,574,206,3228.75,volcanoes,Dragon
10427,0,0,Female,1094,43,6153.75,cave,Wyrm
10428,4,6,Male,425,501,2390.625,mountain,Dragon
10429,4,0,Male,870,78,4893.75,water,Serpent
10430,2,2,Female,494,281,2778.75,volcanoes,Wyvern
10431,4,2,Male,602,86,3386.25,air,Flying Serpent
10432,4,0,Female,885,73,4978.125,air,Serpent
10433,4,2,Female,681,72,3830.625,air,Flying Serpent
10434,4,2,Male,201,140,1130.625,cave,Drake
10435,4,2,Male,901,96,5068.125,air,Flying Serpent
10436,2,2,Male,348,149,1957.5,volcanoes,Wyvern
10437,2,2,Male,203,106,1141.875,desert,Drake
10438,4,0,Male,821,67,4618.125,air,Serpent
10439,4,6,Male,571,287,3211.875,volcanoes,Dragon
10440,4,0,Female,892,64,5017.5,water,Serpent
10441,4,4,Male,474,486,2666.25,cave,Dragon
10442,2,2,Female,246,152,1383.75,volcanoes,Drake
10443,4,0,Female,766,53,4308.75,water,Serpent
10444,2,2,Male,224,128,1260.0,air,Drake
10445,4,2,Male,201,112,1130.625,desert,Drake
10446,4,0,Female,997,64,5608.125,air,Serpent
10447,4,6,Female,744,505,4185.0,mountain,Dragon
10448,2,4,Female,300,160,1687.5,volcanoes,Wyvern
10449,0,0,Male,1110,64,6243.75,cave,Wyrm
10450,2,2,Male,188,129,1057.5,cave,Drake
10451,2,2,Male,278,183,1563.75,volcanoes,Wyvern
10452,0,0,Male,886,45,4983.75,swamp,Wyrm
10453,2,2,Female,246,167,1383.75,woods,Drake
10454,4,2,Male,715,87,4021.875,air,Flying Serpent
10455,4,2,Male,797,85,4483.125,air,Flying Serpent
10456,4,2,Female,262,140,1473.75,air,Drake
10457,4,2,Female,235,137,1321.875,cave,Drake
10458,0,0,Female,1289,43,7250.625,cave,Wyrm
10459,4,0,Female,896,56,5040.0,water,Serpent
10460,4,2,Female,922,68,5186.25,air,Flying Serpent
10461,4,2,Female,253,160,1423.125,air,Drake
10462,0,0,Male,1112,45,6255.0,swamp,Wyrm
10463,2,2,Male,216,143,1215.0,desert,Drake
10464,4,2,Female,657,438,3695.625,cave,Dragon
10465,4,2,Male,187,140,1051.875,mountain,Drake
10466,4,6,Female,650,449,3656.25,mountain,Dragon
10467,4,2,Female,246,160,1383.75,air,Drake
10468,2,4,Female,465,245,2615.625,volcanoes,Wyvern
10469,4,6,Female,783,341,4404.375,mountain,Dragon
10470,2,2,Female,225,127,1265.625,woods,Drake
10471,0,0,Male,1034,58,5816.25,swamp,Wyrm
10472,2,2,Female,308,183,1732.5,volcanoes,Wyvern
10473,4,2,Female,679,83,3819.375,air,Flying Serpent
10474,4,2,Female,960,75,5400.0,air,Flying Serpent
10475,2,2,Female,226,126,1271.25,mountain,Drake
10476,4,0,Female,877,74,4933.125,air,Serpent
10477,2,4,Female,338,279,1901.25,volcanoes,Wyvern
10478,2,2,Male,210,136,1181.25,volcanoes,Drake
10479,4,0,Female,1130,72,6356.25,water,Serpent
10480,2,4,Male,307,174,1726.875,volcanoes,Wyvern
10481,0,0,Male,872,45,4905.0,swamp,Wyrm
10482,4,2,Male,412,242,2317.5,volcanoes,Dragon
10483,4,2,Male,568,467,3195.0,cave,Dragon
10484,4,4,Female,722,411,4061.25,cave,Dragon
10485,4,2,Male,189,101,1063.125,desert,Drake
10486,0,0,Female,1121,36,6305.625,swamp,Wyrm
10487,0,0,Female,1314,45,7391.25,swamp,Wyrm
10488,0,0,Female,1232,36,6930.0,swamp,Wyrm
10489,4,2,Male,215,97,1209.375,volcanoes,Drake
10490,0,0,Female,1264,40,7110.0,swamp,Wyrm
10491,4,0,Female,1118,50,6288.75,air,Serpent
10492,4,2,Female,223,147,1254.375,woods,Drake
10493,4,2,Male,918,93,5163.75,air,Flying Serpent
10494,4,2,Male,545,258,3065.625,cave,Dragon
10495,0,0,Male,1230,54,6918.75,swamp,Wyrm
10496,4,2,Female,744,78,4185.0,air,Flying Serpent
10497,4,2,Female,572,608,3217.5,volcanoes,Dragon
10498,4,6,Male,516,260,2902.5,volcanoes,Dragon
10499,4,0,Female,896,72,5040.0,air,Serpent
10500,4,0,Male,604,70,3397.5,water,Serpent
10501,0,0,Male,842,47,4736.25,swamp,Wyrm
10502,4,2,Male,216,113,1215.0,mountain,Drake
10503,4,2,Female,696,69,3915.0,air,Flying Serpent
10504,0,0,Male,1197,61,6733.125,cave,Wyrm
10505,2,4,Male,386,142,2171.25,volcanoes,Wyvern
10506,4,6,Female,635,437,3571.875,cave,Dragon
10507,2,4,Female,351,243,1974.375,volcanoes,Wyvern
10508,0,0,Female,1342,49,7548.75,swamp,Wyrm
10509,4,2,Male,877,95,4933.125,air,Flying Serpent
10510,2,2,Male,213,101,1198.125,woods,Drake
10511,0,0,Female,956,37,5377.5,cave,Wyrm
10512,4,2,Female,234,149,1316.25,air,Drake
10513,2,2,Male,353,215,1985.625,volcanoes,Wyvern
10514,4,2,Male,190,97,1068.75,cave,Drake
10515,0,0,Female,1237,35,6958.125,cave,Wyrm
10516,4,6,Female,606,476,3408.75,mountain,Dragon
10517,4,4,Female,784,323,4410.0,mountain,Dragon
